Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-09-02,ORCL,57.720001,59.32,57.720001,59.029999,56.265778,14342800
2020-09-02,AAPL,137.589996,137.979996,127.0,131.399994,129.241364,200119000
2020-09-02,MSFT,227.970001,232.860001,227.350006,231.649994,225.936447,34080800
2020-09-03,AAPL,126.910004,128.839996,120.5,120.879997,118.894165,257599600
2020-09-03,ORCL,58.720001,58.990002,56.650002,57.099998,54.426151,15387400
2020-09-03,MSFT,229.270004,229.309998,214.960007,217.300003,211.940399,58400300
2020-09-04,ORCL,56.880001,57.27,55.16,55.73,53.120316,14697200
2020-09-04,MSFT,215.100006,218.360001,205.190002,214.25,208.965622,59664100
2020-09-04,AAPL,120.07,123.699997,110.889999,120.959999,118.972855,332607200
2020-09-08,MSFT,206.5,210.029999,202.199997,202.660004,197.661499,52924300
2020-09-08,AAPL,113.949997,118.989998,112.68,112.82,110.966591,231366600
2020-09-08,ORCL,55.349998,55.790001,54.869999,55.32,52.729511,16472800
2020-09-09,ORCL,56.16,57.400002,55.860001,56.950001,54.28318,13993200
2020-09-09,AAPL,117.260002,119.139999,115.260002,117.32,115.392654,176940500
2020-09-09,MSFT,207.600006,214.839996,206.699997,211.289993,206.078613,45679000
2020-09-10,ORCL,57.439999,58.18,56.75,57.330002,54.645386,20500900
2020-09-10,AAPL,120.360001,120.5,112.5,113.489998,111.625572,182274400
2020-09-10,MSFT,213.399994,214.740005,204.110001,205.369995,200.304642,35461500
2020-09-11,AAPL,114.57,115.230003,110.0,112.0,110.160057,180860300
2020-09-11,ORCL,60.709999,61.860001,56.869999,57.0,54.330845,40220600
2020-09-11,MSFT,207.199997,208.630005,201.240005,204.029999,198.997696,33620100
2020-09-14,AAPL,114.720001,115.93,112.800003,115.360001,113.464851,140150100
2020-09-14,MSFT,204.240005,209.199997,204.029999,205.410004,200.343674,30375800
2020-09-14,ORCL,60.860001,61.5,59.349998,59.459999,56.675652,50107400
2020-09-15,AAPL,118.330002,118.830002,113.610001,115.540001,113.641899,184642000
2020-09-15,MSFT,208.419998,209.779999,206.929993,208.779999,203.630539,21823900
2020-09-15,ORCL,60.009998,61.68,59.389999,60.939999,58.086342,30385600
2020-09-16,AAPL,115.230003,116.0,112.040001,112.129997,110.287918,154679000
2020-09-16,ORCL,61.119999,61.389999,59.650002,60.43,57.600227,21223300
2020-09-16,MSFT,210.619995,210.649994,204.639999,205.050003,199.992554,26328100
2020-09-17,AAPL,109.720001,112.199997,108.709999,110.339996,108.527328,178011000
2020-09-17,ORCL,59.419998,60.610001,59.0,60.18,57.361931,22831200
2020-09-17,MSFT,200.050003,204.330002,199.960007,202.910004,197.905334,34011300
2020-09-18,ORCL,59.98,60.290001,59.43,59.75,56.952068,49311700
2020-09-18,MSFT,202.800003,203.649994,196.25,200.389999,195.447464,55225300
2020-09-18,AAPL,110.400002,110.879997,106.089996,106.839996,105.084816,287104900
2020-09-21,AAPL,104.540001,110.190002,103.099998,110.080002,108.271591,195713800
2020-09-21,ORCL,62.459999,62.599998,60.029999,60.82,57.971966,32560400
2020-09-21,MSFT,197.190002,202.710007,196.380005,202.539993,197.544464,39839700
2020-09-22,ORCL,60.380001,60.75,59.459999,60.619999,57.781326,13306000
2020-09-22,AAPL,112.68,112.860001,109.160004,111.809998,109.973175,183055400
2020-09-22,MSFT,205.059998,208.100006,202.080002,207.419998,202.304077,33517100
2020-09-23,ORCL,60.110001,60.490002,58.900002,58.959999,56.199062,15513500
2020-09-23,MSFT,207.899994,208.100006,200.029999,200.589996,195.642532,30803800
2020-09-23,AAPL,111.620003,112.110001,106.769997,107.120003,105.360229,150718700
2020-09-24,MSFT,199.850006,205.570007,199.199997,203.190002,198.178406,31202500
2020-09-24,AAPL,105.169998,110.25,105.0,108.220001,106.442154,167743300
2020-09-24,ORCL,58.740002,59.900002,58.290001,59.299999,56.52314,9560500
2020-09-25,ORCL,59.27,59.990002,58.959999,59.799999,56.999718,9371900
2020-09-25,MSFT,203.550003,209.039993,202.539993,207.820007,202.694214,29437300
2020-09-25,AAPL,108.43,112.440002,107.669998,112.279999,110.435448,149981400
2020-09-28,AAPL,115.010002,115.32,112.779999,114.959999,113.071426,137672400
2020-09-28,ORCL,60.029999,60.540001,59.470001,59.580002,56.790028,9356300
2020-09-28,MSFT,210.880005,212.570007,208.059998,209.440002,204.274307,32004900
2020-09-29,AAPL,114.550003,115.309998,113.57,114.089996,112.215729,99382200
2020-09-29,MSFT,209.350006,210.070007,206.809998,207.259995,202.148026,24221900
2020-09-29,ORCL,59.580002,60.16,59.400002,59.470001,56.685169,6340600
2020-09-30,ORCL,59.52,60.389999,59.369999,59.700001,56.904411,11001500
2020-09-30,MSFT,207.729996,211.979996,206.539993,210.330002,205.142303,33829100
2020-09-30,AAPL,113.790001,117.260002,113.620003,115.809998,113.907448,142675200
2020-10-01,MSFT,213.490005,213.990005,211.320007,212.460007,207.219803,27158400
2020-10-01,AAPL,117.639999,117.720001,115.830002,116.790001,114.871376,116120400
2020-10-01,ORCL,60.169998,60.27,59.450001,59.68,56.885342,7357700
2020-10-02,AAPL,112.889999,115.370003,112.220001,113.019997,111.163292,144712000
2020-10-02,MSFT,208.0,210.990005,205.539993,206.190002,201.104416,33154800
2020-10-02,ORCL,58.709999,59.52,58.509998,58.830002,56.075146,7329800
2020-10-05,ORCL,59.439999,59.669998,59.09,59.560001,56.770962,6899200
2020-10-05,AAPL,113.910004,116.650002,113.550003,116.5,114.586128,106243800
2020-10-05,MSFT,207.220001,210.410004,206.979996,210.380005,205.191055,21331600
2020-10-06,AAPL,115.699997,116.120003,112.25,113.160004,111.300987,161498200
2020-10-06,ORCL,59.509998,60.529999,59.41,59.509998,56.723309,9743600
2020-10-06,MSFT,208.820007,210.179993,204.820007,205.910004,200.831329,28554300
2020-10-07,MSFT,207.059998,210.110001,206.720001,209.830002,204.654663,25681100
2020-10-07,AAPL,114.620003,115.550003,114.129997,115.080002,113.189453,96849000
2020-10-07,ORCL,59.77,60.900002,59.639999,60.59,57.986584,8690900
2020-10-08,ORCL,60.790001,61.299999,60.630001,60.889999,58.273697,7202800
2020-10-08,MSFT,210.509995,211.190002,208.320007,210.580002,205.386139,19925800
2020-10-08,AAPL,116.25,116.400002,114.589996,114.970001,113.081268,83477200
2020-10-09,AAPL,115.279999,117.0,114.919998,116.970001,115.048409,100506900
2020-10-09,MSFT,211.229996,215.860001,211.229996,215.809998,210.487137,26458000
2020-10-09,ORCL,61.150002,61.380001,60.860001,61.150002,58.522522,7355700
2020-10-12,MSFT,218.789993,223.860001,216.809998,221.399994,215.939255,40461400
2020-10-12,ORCL,61.240002,61.830002,61.07,61.459999,58.819202,8275000
2020-10-12,AAPL,120.059998,125.18,119.279999,124.400002,122.356339,240226800
2020-10-13,ORCL,61.57,61.779999,60.880001,60.970001,58.350262,8896300
2020-10-13,MSFT,222.720001,225.210007,220.429993,222.860001,217.363266,28950800
2020-10-13,AAPL,125.269997,125.389999,119.650002,121.099998,119.110558,262330500
2020-10-14,MSFT,223.0,224.220001,219.130005,220.860001,215.412598,23421700
2020-10-14,AAPL,121.0,123.029999,119.620003,121.190002,119.199097,150712000
2020-10-14,ORCL,61.349998,61.529999,60.849998,60.959999,58.340683,6651100
2020-10-15,AAPL,118.720001,121.199997,118.150002,120.709999,118.726959,112559200
2020-10-15,ORCL,60.27,60.740002,60.080002,60.52,57.91959,6251600
2020-10-15,MSFT,217.100006,220.360001,216.009995,219.660004,214.242188,22733100
2020-10-16,ORCL,60.709999,61.110001,60.259998,60.290001,57.699482,6070800
2020-10-16,AAPL,121.279999,121.550003,118.809998,119.019997,117.064713,115393800
2020-10-16,MSFT,220.149994,222.289993,219.320007,219.660004,214.242188,26057900
2020-10-19,ORCL,60.389999,60.75,59.389999,59.619999,57.058266,8311000
2020-10-19,MSFT,220.419998,222.300003,213.720001,214.220001,208.936356,27625800
2020-10-19,AAPL,119.959999,120.419998,115.660004,115.980003,114.074684,120639300
2020-10-20,MSFT,215.800003,217.369995,213.089996,214.649994,209.355759,22753500
2020-10-20,ORCL,59.919998,60.330002,59.630001,59.75,57.182682,9241200
2020-10-20,AAPL,116.199997,118.980003,115.629997,117.510002,115.579536,124423700
2020-10-21,MSFT,213.119995,216.919998,213.119995,214.800003,209.502075,22724900
2020-10-21,ORCL,59.34,60.119999,59.220001,59.669998,57.106106,10114900
2020-10-21,AAPL,116.669998,118.709999,116.449997,116.870003,114.95005,89946000
2020-10-22,MSFT,213.929993,216.059998,211.699997,214.889999,209.589844,22351500
2020-10-22,ORCL,59.439999,59.869999,58.689999,59.689999,57.125256,11900600
2020-10-22,AAPL,117.449997,118.040001,114.589996,115.75,113.848457,101988000
2020-10-23,AAPL,116.389999,116.550003,114.279999,115.040001,113.150116,82572600
2020-10-23,MSFT,215.029999,216.279999,213.160004,216.229996,210.89679,18879600
2020-10-23,ORCL,59.900002,60.16,59.709999,59.900002,57.326237,9739300
2020-10-26,ORCL,58.099998,58.48,56.529999,57.490002,55.019791,18876900
2020-10-26,MSFT,213.850006,216.339996,208.100006,210.080002,204.898468,37111600
2020-10-26,AAPL,114.010002,116.550003,112.879997,115.050003,113.15995,111850700
2020-10-27,AAPL,115.489998,117.279999,114.540001,116.599998,114.684479,92276800
2020-10-27,ORCL,57.639999,57.98,57.02,57.080002,54.627403,10806500
2020-10-27,MSFT,211.589996,214.669998,210.330002,213.25,207.990311,36700300
2020-10-28,MSFT,207.669998,208.839996,202.100006,202.679993,197.680984,51195600
2020-10-28,AAPL,115.050003,115.43,111.099998,111.199997,109.373192,143937800
2020-10-28,ORCL,56.27,56.599998,55.529999,55.59,53.201427,13910600
2020-10-29,MSFT,204.070007,207.360001,203.369995,204.720001,199.67067,31432600
2020-10-29,ORCL,55.200001,56.759998,55.139999,56.02,53.612953,13573700
2020-10-29,AAPL,112.370003,116.93,112.199997,115.32,113.425514,146129200
2020-10-30,ORCL,55.75,56.639999,55.450001,56.110001,53.699081,12602300
2020-10-30,MSFT,203.5,204.289993,199.619995,202.470001,197.476166,36953700
2020-10-30,AAPL,111.059998,111.989998,107.720001,108.860001,107.071648,190272600
2020-11-02,AAPL,109.110001,110.68,107.32,108.769997,106.983116,122866900
2020-11-02,MSFT,204.289993,205.279999,200.119995,202.330002,197.339645,30842200
2020-11-02,ORCL,56.439999,57.470001,56.119999,56.450001,54.024475,11413200
2020-11-03,MSFT,203.889999,208.119995,203.119995,206.429993,201.338486,27512000
2020-11-03,ORCL,57.0,57.5,56.57,56.799999,54.359436,8911200
2020-11-03,AAPL,109.660004,111.489998,108.730003,110.440002,108.625694,107624400
2020-11-04,ORCL,58.0,58.09,56.349998,56.490002,54.062756,12054900
2020-11-04,AAPL,114.139999,115.589996,112.349998,114.949997,113.061592,138235500
2020-11-04,MSFT,214.020004,218.320007,212.419998,216.389999,211.052841,42311800
2020-11-05,ORCL,57.459999,57.650002,56.419998,56.66,54.225445,9017100
2020-11-05,MSFT,222.039993,224.119995,221.149994,223.289993,217.782639,36080100
2020-11-05,AAPL,117.949997,119.620003,116.870003,119.029999,117.07457,126387100
2020-11-06,ORCL,56.77,56.98,56.150002,56.799999,54.359436,7510400
2020-11-06,MSFT,222.259995,224.360001,218.029999,223.720001,218.202072,25231900
2020-11-06,AAPL,118.32,119.199997,116.129997,118.690002,116.941559,114457900
2020-11-09,AAPL,120.5,121.989998,116.050003,116.32,114.606461,154515300
2020-11-09,MSFT,224.440002,228.119995,217.880005,218.389999,213.00351,44395000
2020-11-09,ORCL,58.189999,59.080002,56.77,56.84,54.397713,11486600
2020-11-10,MSFT,214.5,216.5,209.720001,211.009995,205.805511,44045100
2020-11-10,AAPL,115.550003,117.589996,114.129997,115.970001,114.26162,138023400
2020-11-10,ORCL,56.91,57.240002,56.200001,56.669998,54.235027,9015900
2020-11-11,MSFT,212.389999,218.039993,212.199997,216.550003,211.208908,29440800
2020-11-11,AAPL,117.190002,119.629997,116.440002,119.489998,117.729759,112295000
2020-11-11,ORCL,57.060001,57.630001,56.799999,57.200001,54.742249,7724400
2020-11-12,AAPL,119.620003,120.529999,118.57,119.209999,117.453896,103162300
2020-11-12,MSFT,217.210007,219.110001,214.460007,215.440002,210.126266,21593900
2020-11-12,ORCL,57.259998,57.490002,56.099998,56.450001,54.024475,7324000
2020-11-13,MSFT,216.360001,217.419998,214.160004,216.509995,211.169891,18621100
2020-11-13,ORCL,56.880001,57.09,56.549999,56.91,54.464706,5870300
2020-11-13,AAPL,119.440002,119.669998,117.870003,119.260002,117.503159,81581900
2020-11-16,MSFT,214.869995,217.740005,214.520004,217.229996,211.872116,24953300
2020-11-16,AAPL,118.919998,120.989998,118.150002,120.300003,118.527832,91183000
2020-11-16,ORCL,57.02,57.610001,56.880001,57.150002,54.694389,6309200
2020-11-17,ORCL,57.0,57.389999,56.810001,57.119999,54.665684,5569700
2020-11-17,MSFT,216.100006,217.679993,214.080002,214.460007,209.170456,24154100
2020-11-17,AAPL,119.550003,120.669998,118.959999,119.389999,117.631248,74271000
2020-11-18,MSFT,213.649994,215.169998,210.929993,211.080002,206.412811,28372800
2020-11-18,AAPL,118.610001,119.82,118.0,118.029999,116.291275,76322100
2020-11-18,ORCL,57.119999,57.290001,56.240002,56.25,53.833069,8998800
2020-11-19,MSFT,211.380005,213.029999,209.929993,212.419998,207.723175,24792700
2020-11-19,AAPL,117.589996,119.059998,116.809998,118.639999,116.892296,74113000
2020-11-19,ORCL,56.09,56.48,55.560001,56.450001,54.024475,9643100
2020-11-20,ORCL,56.360001,56.439999,55.68,55.700001,53.306698,8395800
2020-11-20,AAPL,118.639999,118.769997,117.290001,117.339996,115.611435,73604300
2020-11-20,MSFT,212.199997,213.289993,210.0,210.389999,205.738068,22843100
2020-11-23,AAPL,117.18,117.620003,113.75,113.849998,112.172852,127959300
2020-11-23,MSFT,210.949997,212.289993,208.160004,210.110001,205.464249,25683500
2020-11-23,ORCL,55.849998,56.57,55.77,56.080002,53.670368,8235900
2020-11-24,ORCL,56.599998,57.900002,56.360001,57.57,55.096348,10427200
2020-11-24,MSFT,209.589996,214.25,208.860001,213.860001,209.131332,33979700
2020-11-24,AAPL,113.910004,115.849998,112.589996,115.169998,113.473412,113874200
2020-11-25,MSFT,215.110001,215.289993,212.460007,213.869995,209.141098,21012900
2020-11-25,ORCL,57.720001,57.759998,57.259998,57.41,54.943226,6848900
2020-11-25,AAPL,115.550003,116.75,115.169998,116.029999,114.32074,76499200
2020-11-27,MSFT,214.850006,216.270004,214.039993,215.229996,210.471054,14512200
2020-11-27,ORCL,57.400002,57.869999,57.150002,57.759998,55.278179,5627000
2020-11-27,AAPL,116.57,117.489998,116.220001,116.589996,114.87249,46691300
2020-11-30,ORCL,57.610001,58.200001,57.200001,57.720001,55.239906,26676900
2020-11-30,AAPL,116.970001,120.970001,116.809998,119.050003,117.296249,169410200
2020-11-30,MSFT,214.100006,214.759995,210.839996,214.070007,209.33667,33064800
2020-12-01,AAPL,121.010002,123.470001,120.010002,122.720001,120.912178,127728200
2020-12-01,MSFT,214.509995,217.320007,213.350006,216.210007,211.429367,30904500
2020-12-01,ORCL,58.200001,59.279999,58.009998,58.740002,56.21608,11855300
2020-12-02,AAPL,122.019997,123.370003,120.889999,123.080002,121.266884,89004200
2020-12-02,ORCL,58.290001,59.27,58.139999,59.080002,56.54147,9330400
2020-12-02,MSFT,214.880005,215.470001,212.800003,215.369995,210.607925,23724500
2020-12-03,AAPL,123.519997,123.779999,122.209999,122.940002,121.12896,78967600
2020-12-03,ORCL,59.220001,59.98,59.060001,59.27,56.723309,9783900
2020-12-03,MSFT,214.610001,216.380005,213.649994,214.240005,209.502945,25120900
2020-12-04,ORCL,59.310001,60.549999,59.27,59.959999,57.383656,10872700
2020-12-04,MSFT,214.220001,215.380005,213.179993,214.360001,209.6203,24666000
2020-12-04,AAPL,122.599998,122.860001,121.519997,122.25,120.44912,78260400
2020-12-07,ORCL,59.959999,60.200001,59.630001,59.799999,57.23053,14922900
2020-12-07,AAPL,122.309998,124.57,122.25,123.75,121.927025,86712000
2020-12-07,MSFT,214.369995,215.539993,212.990005,214.289993,209.551804,24620000
2020-12-08,AAPL,124.370003,124.980003,123.089996,124.379997,122.547737,82225500
2020-12-08,ORCL,58.990002,59.709999,58.220001,59.029999,56.493614,15237800
2020-12-08,MSFT,213.970001,216.949997,212.889999,216.009995,211.233795,23284100
2020-12-09,ORCL,58.889999,59.91,58.799999,59.73,57.163536,12204100
2020-12-09,AAPL,124.529999,125.949997,121.0,121.779999,119.986038,115089200
2020-12-09,MSFT,215.160004,215.229996,211.210007,211.800003,207.116913,32440600
2020-12-10,MSFT,211.770004,213.080002,210.360001,210.520004,205.865204,26733300
2020-12-10,ORCL,59.509998,59.810001,59.040001,59.48,56.924278,14219900
2020-12-10,AAPL,120.5,123.870003,120.150002,123.239998,121.42453,81312200
2020-12-11,MSFT,210.050003,213.320007,209.110001,213.259995,208.544586,30979400
2020-12-11,ORCL,60.939999,61.0,59.419998,60.610001,58.00573,16209900
2020-12-11,AAPL,122.43,122.760002,120.550003,122.410004,120.606758,86939800
2020-12-14,MSFT,213.100006,216.210007,212.880005,214.199997,209.463806,28798400
2020-12-14,AAPL,122.599998,123.349998,121.540001,121.779999,119.986038,79184500
2020-12-14,ORCL,60.830002,61.66,60.689999,60.759998,58.149277,16193600
2020-12-15,AAPL,124.339996,127.900002,124.129997,127.879997,125.996178,157243700
2020-12-15,ORCL,61.09,62.189999,60.900002,61.860001,59.202019,15506700
2020-12-15,MSFT,215.169998,215.419998,212.240005,214.130005,209.395355,27000600
2020-12-16,AAPL,127.410004,128.369995,126.559998,127.809998,125.9272,98208600
2020-12-16,ORCL,61.869999,63.189999,61.849998,62.779999,60.082478,16119900
2020-12-16,MSFT,214.75,220.110001,214.720001,219.279999,214.431473,35023300
2020-12-17,AAPL,128.899994,129.580002,128.039993,128.699997,126.8041,94359800
2020-12-17,ORCL,62.990002,64.050003,62.73,63.610001,60.876831,15320500
2020-12-17,MSFT,219.869995,220.889999,217.919998,219.419998,214.568405,32515800
2020-12-18,ORCL,63.48,65.330002,63.43,65.059998,62.264523,33728700
2020-12-18,MSFT,218.589996,219.690002,216.020004,218.589996,213.756729,63354900
2020-12-18,AAPL,128.960007,129.100006,126.120003,126.660004,124.794144,192541500
2020-12-21,AAPL,125.019997,128.309998,123.449997,128.229996,126.341019,121251600
2020-12-21,ORCL,63.889999,65.190002,63.880001,64.480003,61.709446,18210200
2020-12-21,MSFT,217.550003,224.0,217.279999,222.589996,217.66832,37181900
2020-12-22,ORCL,64.559998,66.0,64.43,65.150002,62.350651,17136000
2020-12-22,AAPL,131.610001,134.410004,129.649994,131.880005,129.937241,168904800
2020-12-22,MSFT,222.690002,225.630005,221.850006,223.940002,218.98848,22612200
2020-12-23,AAPL,132.160004,132.429993,130.779999,130.960007,129.030823,88223700
2020-12-23,MSFT,223.110001,223.559998,220.800003,221.020004,216.133041,18699600
2020-12-23,ORCL,65.260002,66.199997,65.150002,65.300003,62.494213,13075200
2020-12-24,MSFT,221.419998,223.610001,221.199997,222.75,217.824753,10550600
2020-12-24,ORCL,65.050003,65.589996,64.779999,64.959999,62.168816,3796500
2020-12-24,AAPL,131.320007,133.460007,131.100006,131.970001,130.025925,54930100
2020-12-28,MSFT,224.449997,226.029999,223.020004,224.960007,219.985916,17933500
2020-12-28,ORCL,65.410004,65.690002,64.75,64.870003,62.082684,6463500
2020-12-28,AAPL,133.990005,137.339996,133.509995,136.690002,134.676407,124486200
2020-12-29,ORCL,65.25,65.269997,64.220001,64.459999,61.690304,7770200
2020-12-29,AAPL,138.050003,138.789993,134.339996,134.869995,132.883209,121047300
2020-12-29,MSFT,226.309998,227.179993,223.580002,224.149994,219.193802,17403200
2020-12-30,MSFT,225.229996,225.630005,221.470001,221.679993,216.778412,20272300
2020-12-30,AAPL,135.580002,135.990005,133.399994,133.720001,131.750153,96452100
2020-12-30,ORCL,64.800003,64.910004,64.349998,64.400002,61.632889,6192000
